,CR,EV,PE,LA,CA,R^2
2680,0.0,0.167,0.189,0.789,0.0,0.7417190710235446
2681,0.0,-0.095,-0.028,0.0,0.07,0.6794871200467996
2682,0.0,0.0,0.0,0.435,0.0,0.21309398462164164
2683,0.111,0.0,0.026,0.0,3.214,0.6509461945381747
2684,0.0,0.0,0.26,0.866,0.0,0.7129346335418485
2685,0.0,0.074,0.371,0.0,0.027,0.5585233073018953
2686,0.049,0.062,0.032,0.658,0.0,0.8371188240589446
2687,0.022,0.029,-0.011,0.0,14.101,0.7205763585485452
2688,-0.044,-0.054,0.0,0.0,0.0,0.19449233604886784
2689,0.0,0.0,0.032,0.403,1.348,0.45508121394613177
2690,0.026,-0.017,0.0,0.0,2.419,0.35669567482145337
2691,0.072,0.222,0.035,0.0,-0.107,0.6856825120535317
2692,0.031,0.068,0.12,0.0,0.227,0.9663017224371776
2693,0.022,-0.007,0.02,0.267,1.168,0.8795075854838718
2694,0.235,0.101,0.075,0.212,0.016,0.849542535112698
2695,0.476,0.607,0.327,0.0,0.0,0.5741418673751767
2696,0.167,0.49,0.55,0.625,-0.007,0.8522979143467009
2697,0.743,0.177,0.452,0.848,0.0,0.9239389060894274
2698,0.0,0.0,0.0,0.0,0.033,0.6023700735859259
2699,0.0,0.039,0.0,0.341,0.0,0.45181527046108416
2700,0.0,0.397,-0.237,0.467,0.0,0.563124513631476
2701,-0.031,0.077,0.0,0.0,1.027,0.6700301305486378
2702,-0.012,0.012,0.0,0.251,0.0,0.4336960459961229
2703,0.0,0.278,0.34,0.6,-0.025,0.76939847422174
2704,-0.439,0.173,0.083,0.0,0.036,0.5940748001556614
2705,0.0,0.329,0.321,0.0,0.021,0.8349951770056852
2706,-0.05000000000000002,-0.005999999999999998,0.072,0.0,0.662,0.8705105887063314
2707,0.0,0.021,0.0,0.603,0.0,0.6569213076699596
2708,0.0,0.044,0.077,0.311,0.04,0.7166880418917153
2709,0.0,0.0,0.0,0.593,0.0,0.3450173144353852
2710,0.019000000000000003,0.007,0.063,0.908,0.0,0.9506952466494427
2711,0.0,-0.03,-0.012,0.0,5.081,0.5913737211703922
2712,0.27,0.108,-0.054,0.0,0.021,0.46929378265409794
2713,0.054,0.0,0.104,0.0,0.896,0.8396029278340769
2714,0.0,-0.298,0.506,0.0,-0.047,0.36269297328378536
2715,-0.367,0.0,0.172,0.759,0.0,0.6029780954983012
2716,0.091,0.6689999999999999,0.46199999999999986,0.266,0.0,0.9088883644141047
2717,0.14,0.0,0.085,0.656,0.0,0.3787173873139267
2718,0.062,0.0,0.073,0.333,0.0,0.5300934440394235
2719,-0.206,0.016,0.086,0.0,0.151,0.6506570412206303
2720,0.291,0.022999999999999993,0.0,0.0,0.362,0.5876755322298887
2721,0.0,0.074,0.153,0.675,0.0,0.6697303115563455
2722,-0.337,0.0,0.208,0.726,0.062,0.7789780135960125
2723,0.0,0.0,0.15,0.0,0.037,0.6451513608565893
2724,0.0,0.106,0.0,0.0,0.165,0.6174413352981567
2725,-0.248,0.0,0.057,0.0,0.171,0.43025172957036006
2726,0.094,0.0,0.061,0.0,0.214,0.5926657075231644
2727,0.0,0.126,0.10300000000000001,0.0,0.353,0.8217491705879121
2728,0.243,-0.152,0.239,0.398,0.0,0.8254666920460101
2729,-0.28,0.0,0.0,0.0,0.047,0.5322473812505943
2730,0.054,0.0,0.04,0.236,0.529,0.7335957295090986
2731,0.0,0.0,0.129,0.0,0.063,0.60235066378544
2732,0.0,0.115,0.209,0.0,0.035,0.6065166694911568
2733,0.0,0.0,0.031,0.0,6.03,0.3913448750074099
2734,-0.043,0.034,-0.031,0.0,3.447,0.7744462077852136
2735,0.0,0.0,0.0,0.891,0.0,0.5542840560079706
2736,0.013,-0.015,0.038,0.402,-1.907,0.6756065359556132
2737,-0.03,-0.015,0.013,1.087,0.0,0.8225881653744435
2738,-0.311,0.06,0.052000000000000005,0.0,0.0,0.6460826036434503
2739,-0.04,0.021,0.224,0.823,0.0,0.9121369267706996
2740,0.0,0.0,0.193,0.0,0.053,0.45466431711523125
2741,0.0,0.0,0.043,0.45,0.0,0.3487186952768433
2742,-0.319,0.0,0.0,0.358,0.0,0.28957226336998165
2743,0.0,0.184,0.109,0.542,0.0,0.5818049415093258
2744,0.282,-0.045999999999999985,0.178,0.567,0.0,0.5550731134968289
2745,0.02099999999999999,0.055,0.082,0.352,0.0,0.7265078970199569
2746,0.0,0.0,0.154,0.597,0.266,0.8632491302987723
2747,0.0,0.0,0.014,0.895,0.0,0.6179067810726455
2748,0.251,-0.028,-0.081,0.56,0.0,0.880030614686013
2749,0.0,0.0,0.147,0.531,-0.177,0.5538793247731567
2750,0.0,0.0,0.0,0.231,0.0,0.12205721455495977
2751,0.218,-0.098,0.459,0.0,0.154,0.8493846412640724
2752,0.15,0.186,0.073,0.0,0.055,0.7736898618958237
2753,-0.054,-0.016,0.015,0.0,7.411,0.5830489290417853
2754,0.0,0.05,-0.036,0.0,0.0,0.45969522095347437
2755,0.339,0.0,0.058,0.44,0.0,0.3423959675770619
2756,-0.102,0.04,0.049,0.78,0.0,0.6869334873093189
2757,0.0,0.171,0.017000000000000015,0.0,0.039,0.5304818070873788
2758,0.0,0.0,0.0,0.568,0.0,0.15597856222444284
2759,0.0,0.0,0.139,0.0,0.203,0.5974073370254886
2760,0.0,0.065,0.035,0.0,0.221,0.7554609409229955
2761,0.0,0.094,0.121,0.0,0.089,0.5453059118246877
2762,0.0,0.127,0.0,0.506,-0.479,0.25949182770679935
2763,0.0,0.09,0.14900000000000002,0.0,0.045,0.744918362938418
2764,0.0,0.0,0.118,0.0,0.046,0.5578171322888932
2765,0.0,-0.03600000000000002,0.0,0.0,0.0,0.11598854097255595
2766,0.0,0.075,0.104,0.0,0.187,0.7720500780056878
2767,-0.251,0.255,0.18,0.0,0.083,0.6137419547954583
2768,0.26,0.181,0.211,0.0,0.0,0.7021432479521408
2769,-0.234,-0.176,0.0,0.0,0.18,0.6030031087358371
2770,0.0,-0.042,-0.033,0.0,0.0,0.1806178658783587
2771,0.0,0.0,0.18600000000000003,0.707,0.0,0.6262209866777417
2772,0.0,-0.099,0.145,0.0,-0.063,0.4864781460124863
2773,0.0,0.0,0.0,0.422,0.0,0.20596046728092288
2774,0.077,0.0,0.062,0.0,2.636,0.868248672781997
2775,0.064,-0.034999999999999976,0.191,0.0,0.044,0.6880158676722986
2776,0.092,0.112,0.0,0.905,0.0,0.513409267580283
2777,0.0,0.198,0.22,0.0,0.0,0.5423052675310054
2778,0.0,0.0,0.002,0.598,0.0,0.4544146114443375
2779,0.92,0.0,0.341,-0.27,0.041,0.6067525508960727
2780,0.0,-0.011000000000000001,0.004,0.562,0.0,0.7175623807276864
2781,0.373,0.189,0.0,0.575,0.0,0.4761109266378031
2782,0.0,-0.052,0.071,0.0,0.0,0.4017788218805892
2783,0.0,0.0,0.28,1.097,0.0,0.8800717528274207
2784,-0.057,0.0,0.025,0.267,0.0,0.4382811541766254
2785,0.087,0.151,0.238,0.0,0.0,0.604613822107962
2786,0.0,0.345,-0.092,0.0,0.02,0.5689383167196833
2787,0.024,0.029,0.0,0.316,0.0,0.6060408322157511
2788,0.0,0.186,0.093,0.426,0.0,0.6728219338466916
2789,0.079,0.0,0.0,0.0,0.41,0.5060749927438991
2790,0.060000000000000005,0.0,0.0,0.0,0.091,0.4751963637404506
2791,0.0,0.0,0.0,0.541,0.075,0.6160245474129771
2792,0.0,-0.257,0.146,0.0,0.037,0.39934235341275026
2793,0.0,0.0,0.146,0.426,0.0,0.4886233720040095
2794,0.144,-0.159,0.171,0.0,0.077,0.6575233159067253
2795,0.0,0.081,0.0,0.712,0.0,0.3482632186879069
2796,0.0,0.0,0.0,0.0,0.16,0.2980589679357324
2797,0.171,-0.277,-0.11,0.457,0.0,0.6380779987743086
2798,0.0,0.199,0.0,0.769,0.104,0.8105206800652539
2799,0.423,-0.094,0.09,0.556,0.0,0.4368501624304316
2800,0.0,0.127,0.394,0.433,0.052,0.8087211129798494
2801,0.046,0.05,0.068,0.915,0.0,0.8350574806536204
2802,0.0,0.044,0.065,0.848,0.0,0.7150797302200884
2803,0.0,-0.027,0.045,0.654,0.0,0.6432125262173204
2804,-0.17,0.158,0.08900000000000001,0.0,0.075,0.8370961840699522
2805,0.052,0.126,0.225,0.0,0.043,0.9688796751453016
2806,0.612,0.0,0.16799999999999998,0.0,0.035,0.7276542892997192
2807,0.0,0.029,0.0,0.0,0.0,-0.26714343651537376
2808,-0.124,-0.273,0.42300000000000004,0.0,0.033,0.870412910434816
2809,0.035,0.0,0.0,0.474,0.0,0.30331967462546616
2810,0.0,0.128,0.146,0.53,0.0,0.6791055030254869
2811,-0.054,0.0,0.0,0.0,0.88,0.5639765863370501
2812,0.115,0.0,-0.032,0.0,0.607,0.5104627371964863
2813,-0.07,0.0,0.0,0.745,-0.225,0.5037718286359391
2814,0.0,0.106,0.218,0.0,-0.077,0.7080418985841832
2815,0.03,0.046,-0.008,0.527,0.0,0.8691370399847697
2816,-0.057,0.039,-0.012,0.898,0.0,0.7510946083749583
2817,-0.249,0.144,0.276,0.54,-0.08,0.6813337805436923
2818,0.0,-0.217,0.0,0.605,0.112,0.7483007270698585
2819,0.0,0.194,0.0,0.0,0.04,0.8229886122200167
2820,-0.281,0.27,0.264,0.877,0.0,0.6856677483499773
2821,0.228,0.197,0.091,0.604,0.0,0.9069278633894755
2822,0.573,0.103,0.119,0.0,0.094,0.6677168795287127
2823,0.0,0.0,0.211,0.208,0.0,0.3481167529161183
2824,-0.135,0.05,0.03,0.721,0.0,0.8879671476758174
2825,0.0,0.0,0.0,0.561,0.0,0.3336942382439766
2826,0.0,0.277,0.08499999999999999,0.0,0.0,0.7528279614729214
2827,0.0,0.167,0.163,0.728,0.0,0.9403585200754755
2828,0.0,-0.026,-0.0010000000000000009,0.644,0.0,0.5790436217210837
2829,0.159,0.0,0.145,0.69,0.0,0.7396268246455354
2830,0.0,0.0,-0.027000000000000024,0.273,0.0,0.6287934617374947
2831,0.44000000000000006,0.2,0.097,0.186,-0.005,0.41766738336835896
2832,0.149,-0.044,0.067,0.509,0.0,0.5620707146952643
2833,0.0,-0.255,-0.017000000000000015,0.348,0.0,0.6513892282891182
2834,-0.732,0.0,0.078,0.574,0.099,0.8604068407149151
2835,-1.905,0.304,0.33,0.0,-0.011,0.537909024418622
2836,0.0,0.103,0.092,0.713,0.0,0.6600843106052225
2837,0.0,0.33399999999999996,-0.13,0.0,0.174,0.6400673321796276
2838,-0.192,0.125,0.13,0.0,0.022,0.6113687060870191
2839,-0.043,0.053,0.0,0.477,0.0,0.7006269274862117
2840,0.399,0.0,0.236,0.0,0.131,0.9281910538441428
2841,-0.151,0.108,-0.031,0.0,0.0,0.37396468541740613
2842,-0.21999999999999997,0.0,0.122,0.483,0.0,0.4085404688365981
2843,0.0,0.0,0.191,0.667,-0.093,0.5581220583035997
2844,0.177,0.171,0.09,0.0,0.025,0.36327400425232703
2845,-0.043,0.025,0.025,0.656,0.888,0.8115739688283832
2846,5.015000000000001,-0.516,0.0,0.847,0.024,0.873298221764857
2847,0.059,0.021000000000000005,0.027,0.861,0.0,0.7338841623024579
2848,0.0,0.0,-0.013,0.0,6.547,0.22140141305156302
2849,0.0,-0.01,-0.009,0.475,6.036,0.7531567364918024
2850,0.377,0.0,0.0,-0.156,0.0,0.5739364385954939
2851,0.252,-0.083,0.099,0.0,0.2,0.4497234715960048
2852,0.0,0.0,0.0,0.699,0.0,0.42908469678227323
2853,-0.273,0.0,0.17700000000000002,0.0,0.043,0.5981802850301872
2854,-0.058,0.0,0.166,0.0,0.232,0.6933000718703124
2855,0.49,0.0,0.348,0.0,0.015,0.7665972746638023
2856,-0.059,-0.249,-0.039,0.434,0.142,0.8456088804881567
2857,-0.023,0.0,-0.059,0.138,0.221,0.5947330912669799
2858,-0.901,0.085,0.259,0.531,0.072,0.9397340692809263
2859,-0.008,0.023,0.020000000000000004,0.0,1.849,0.6904618288244095
2860,0.0,0.492,0.0,0.43,0.0,0.4740025509468896
2861,0.0,0.0,0.199,0.4,0.0,0.5935318271433199
2862,0.0,-0.0020000000000000018,0.0,0.0,2.913,0.24748580879987603
2863,0.0,-0.018,0.017,0.0,8.784,0.6025354004693539
2864,0.674,0.0,0.44199999999999995,0.339,0.0,0.47405933296788894
2865,0.324,-0.246,0.264,0.0,0.061,0.8588713577585859
2866,0.033,0.0,0.07,0.407,0.201,0.9122725485317282
2867,0.279,0.0,0.14900000000000002,0.0,0.04,0.7219026428058815
2868,0.0,0.176,0.083,0.471,0.0,0.8362398565995747
2869,0.072,-0.017,0.06,0.665,0.413,0.837861797027971
2870,-0.08199999999999999,0.0,-0.058,0.0,0.0,0.15434038503991498
2871,0.081,0.037,0.0,0.398,0.0,0.4268072869193854
2872,0.0,0.0,0.0,0.512,0.0,0.39230512721144206
2873,0.055,0.0,0.0,0.708,0.0,0.6590932204934989
2874,-0.206,0.139,0.153,0.434,0.089,0.7280098330854926
2875,0.0,0.07099999999999995,0.0,1.084,0.0,0.76886427773159
2876,0.108,0.064,0.067,0.523,0.559,0.8215783344828104
2877,0.0,-0.073,-0.034,1.218,0.0,0.7632617335444492
2878,0.0,0.07,0.036,0.0,0.425,0.5187977716251115
2879,0.107,0.0,0.225,0.435,0.0,0.5031248225629064
2880,0.0,0.033,0.0,0.318,0.0,0.30280059149415595
2881,0.0,0.0,0.197,0.0,0.076,0.5252637158032702
2882,0.146,0.258,0.281,0.0,0.0,0.7228773474004448
2883,0.0,0.0,0.0,0.0,2.169,0.35585725797105305
2884,0.0,0.326,0.355,0.0,0.017,0.3701863082424808
2885,0.176,0.0,0.124,0.629,0.132,0.8140633461236086
2886,0.0,0.026,0.0,0.22,0.0,0.32992413001143406
2887,0.0,0.0,0.0,0.521,0.0,0.1234807972775882
2888,0.064,0.0,0.127,0.0,0.0,0.5975964548105344
2889,-0.04,-0.032,0.0,0.0,2.411,0.6645051991868056
2890,0.069,0.0,0.061,-0.324,0.0,0.28798029551718574
2891,-0.13899999999999998,0.1,0.365,0.0,0.011,0.807376737944381
2892,-0.126,0.049,0.19,0.58,-0.108,0.6505283898820071
2893,0.0,-0.086,0.078,0.0,0.315,0.9043665975857198
2894,0.073,-0.082,-0.075,0.787,-0.287,0.7561451408246392
2895,0.0,0.112,0.036000000000000004,0.0,0.0,0.4018670815867552
2896,0.0,-0.031999999999999994,0.08,0.36,0.149,0.7759270675703267
2897,0.0,0.0,0.0,0.0,1.908,0.07364769354267531
2898,0.0,0.054,0.0,0.716,0.0,0.4706859921162604
2899,0.0,0.0,0.355,0.526,0.017,0.7020788860765774
2900,0.064,0.126,0.071,-0.129,0.0,0.5008036081941324
2901,-0.094,0.212,-0.097,0.0,0.0,0.6465263203399316
2902,-0.014,0.0,0.056,0.846,0.0,0.7896269859029917
2903,-0.027,0.038,0.029,0.0,-1.25,0.5069741616113819
2904,0.0,0.049,0.069,0.231,0.0,0.5721600175326529
2905,0.062,-0.036,0.035,0.289,0.812,0.8385391771317079
2906,0.628,-0.302,0.23100000000000004,0.0,0.033,0.6763835372866407
2907,0.0,-0.06000000000000001,0.0,0.392,0.0,0.557296523330051
2908,0.428,0.0,-0.102,0.0,0.0,0.1376122786547983
2909,0.066,0.041,0.0,0.43,0.0,0.6796094456390469
2910,0.0,0.0,0.16499999999999998,0.789,-0.247,0.519457083683019
2911,0.376,0.089,0.227,0.509,0.0,0.6800799442839526
2912,0.0,0.0,0.032,0.759,-1.72,0.14540764500841963
2913,0.005,-0.012,-0.013000000000000001,0.716,0.0,0.7350568594532947
2914,-0.051,0.232,0.124,0.0,0.201,0.7643947563368916
2915,0.073,0.0,0.043000000000000003,0.35,0.0,0.4450774378953073
2916,-0.163,0.0,0.152,0.0,0.178,0.4979715542081232
2917,-0.084,0.0,0.049,0.0,0.426,0.6473524749241846
2918,0.194,-0.206,-0.688,0.336,-0.064,0.7013257000496567
2919,0.1339999999999999,0.0,-0.541,1.214,0.0,0.7821040365868034
2920,0.0,-0.058,0.071,0.0,0.0,0.532454952407198
2921,0.0,0.0,0.0,0.494,0.0,0.25451103471312364
2922,-0.064,-0.039999999999999994,0.089,0.814,0.42,0.8586313297932332
2923,0.0,0.0,0.0,0.0,0.103,0.18704528820874777
2924,0.0,-0.176,0.0,0.617,0.0,0.5199087120085462
2925,0.026,0.0,0.074,0.258,0.028,0.7300373663001763
2926,0.291,-0.133,0.211,0.0,0.0,0.6063164853487204
2927,-0.267,0.328,0.252,0.0,0.0,0.6539067286180782
2928,0.0,0.104,0.058,0.0,0.228,0.5358292311748591
2929,-0.038000000000000006,0.307,0.0,0.572,0.0,0.7889558274193615
2930,0.623,-0.33,0.0,0.861,0.0,0.7985271852656102
2931,0.265,-0.178,-0.068,0.757,0.0,0.8122707631152897
2932,0.1,-0.073,-0.043,0.588,0.0,0.6853244333251859
2933,-0.401,0.0,0.151,0.655,0.0,0.49002928485972985
2934,-0.083,0.0,0.0,1.215,0.0,0.7097136533359133
2935,0.116,0.152,0.143,0.315,-0.022,0.5673927648569647
2936,-0.209,0.218,0.149,0.262,0.0,0.5462849962107003
2937,0.0,0.0,0.186,0.0,0.0,0.25180348222606397
2938,0.0,0.048,0.0,1.144,0.0,0.8118852572670848
2939,-0.437,-0.138,0.195,0.548,0.0,0.685000204616278
2940,-0.0010000000000000009,0.021,-0.028,0.454,0.0,0.6263258904973472
2941,0.0,0.0,0.0,0.0,4.228,0.4268172354591089
2942,-0.399,0.06500000000000006,0.135,0.468,0.0,0.621019683726526
2943,-0.021,0.008,-0.007,0.541,8.125,0.8106352960005125
2944,-0.153,0.0,0.114,0.359,0.271,0.856849073045437
2945,-1.036,0.325,0.0,0.0,0.033,0.6871143921002816
2946,0.163,-0.024999999999999994,0.0,0.0,0.032,0.6357772741023252
2947,0.517,0.0,0.193,0.0,0.0,0.6347895530025511
2948,0.142,0.0,0.0,0.0,0.24,0.5373858842560826
2949,0.0,0.09400000000000001,0.073,0.0,0.0,0.5903117337376016
2950,0.0,0.159,0.367,0.526,0.0,0.6301678170523974
2951,0.13999999999999999,0.136,-0.071,0.0,0.0,0.5734327172339477
2952,0.0,0.0,0.03999999999999998,0.0,0.0,0.11487702759369811
2953,0.0,0.055,0.044,0.0,0.444,0.4701468313161177
2954,0.603,0.0,0.186,0.0,0.107,0.8339806177704426
2955,0.0,0.169,0.299,0.0,0.203,0.7725806916868243
2956,0.0,0.05199999999999999,0.0,0.228,-0.071,0.3415103839962862
2957,0.228,-0.23500000000000001,0.07299999999999998,0.0,-0.054,0.7733530274544846
2958,0.0,0.17,0.216,0.349,-0.159,0.6123437306982084
2959,0.07,0.0,-0.045,0.0,-0.132,0.48740954818871396
2960,-0.261,0.216,0.416,0.474,0.0,0.801581998298781
2961,0.13,0.0,0.132,0.0,0.148,0.7147927830608631
2962,0.123,0.0,0.057999999999999996,0.0,0.0,0.43923567933536867
2963,0.435,0.0,0.12199999999999998,0.0,0.0,0.4625905991500212
2964,-0.124,-0.03900000000000001,0.176,0.64,0.0,0.6541958341331315
2965,-0.013,0.042,0.101,-0.069,0.0,0.7886611633896096
2966,0.0,0.0,0.04,0.0,1.211,0.6656383454479274
2967,-0.123,0.042,0.136,0.0,0.157,0.7282304255727762
2968,0.0,-0.232,0.0,0.422,0.236,0.48572584327657375
2969,-0.021,0.049,-0.2,0.0,-0.052,0.4955289343345336
2970,-0.188,0.16,0.144,0.0,0.0,0.38432558037249165
2971,0.111,-0.225,0.408,0.0,0.036,0.8783601265288822
2972,6.631,0.0,0.571,0.493,0.0,0.837224550405321
2973,0.0,0.106,0.088,0.0,0.0,0.3878817663233636
2974,0.0,0.286,0.26099999999999995,0.895,0.0,0.7425940125165204
2975,0.0,0.0,0.13,0.0,0.212,0.8308099365266578
2976,0.201,-0.158,0.0,0.247,-0.023,0.6151870219264934
2977,0.0,-0.062,0.507,0.0,0.028,0.8364119838234385
2978,0.0,0.0,0.124,0.452,0.0,0.398328335473484
2979,0.293,0.0,0.299,0.0,0.024,0.6333968590666488
2980,0.0,0.0,0.0,0.358,0.0,0.21322314049586755
2981,0.0,0.042,0.083,0.495,-0.197,0.4114763453489215
2982,0.0,0.0,0.0,0.293,0.0,0.2567036368583173
2983,0.119,0.0,0.147,0.0,0.396,0.5894247657802327
2984,-0.0010000000000000009,-0.018,0.027,0.332,0.0,0.9379562583879062
2985,0.107,0.074,0.21,0.0,0.352,0.7743700164706199
2986,0.054,-0.053,0.0,0.0,0.185,0.2877533832810035
2987,0.204,0.0,-0.061,0.198,0.0,0.6456489139914141
2988,0.313,0.20500000000000002,0.094,0.743,0.0,0.7586623901953752
2989,0.0,-0.088,0.028,0.604,0.028,0.9125505348383792
2990,0.0,0.0,-0.016,0.402,0.0,0.5404707453065085
2991,0.0,0.0,0.0,0.716,-0.666,0.10227671519497539
2992,0.0,0.049,-0.01,0.0,0.0,0.6927245951349832
2993,0.0,0.064,-0.035,0.0,1.04,0.6007935044992172
2994,0.4950000000000001,0.094,0.268,0.436,0.055,0.8759463683567534
2995,0.414,0.0,0.312,0.21,0.0,0.5274146161485231
2996,0.0,0.034,-0.0020000000000000018,0.264,0.0,0.3757281245041203
2997,0.033,0.0,0.0,1.239,0.0,0.810386961365732
2998,-0.093,-0.033,0.019999999999999997,0.134,-0.44,0.6439951701670971
2999,0.07,-0.085,-0.076,0.362,0.0,0.43610413231836365
3000,0.258,0.0,0.066,0.0,0.081,0.5626985099308666
3001,0.0,0.0,0.064,0.0,0.0,0.042232582206156444
3002,0.27,0.0,-0.095,0.0,0.118,0.5914370951517209
3003,0.0,0.0,0.037,0.0,0.0,-0.0035880805482944034
3004,0.0,0.043,0.0,0.0,0.0,0.14837920756999567
3005,0.0,0.719,0.0,0.545,0.0,0.5290072480744629
3006,0.0,-0.016,0.0,0.655,0.0,0.4793485690210342
3007,0.0,-0.056999999999999995,-0.023,0.453,0.0,0.7181137567589065
3008,0.0,-0.061,0.057,0.0,0.155,0.5334924192671924
3009,0.183,0.114,0.132,0.732,0.0,0.5502425342006274
3010,0.0,0.0,0.0,0.939,0.0,0.4475375964225511
3011,-0.05,0.0,-0.011000000000000003,0.646,-0.654,0.6124283137142903
3012,0.173,0.0,0.0,0.128,0.0,0.47220552683822703
3013,-0.027,-0.011000000000000001,-0.01,0.0,4.611,0.6781735385529909
3014,0.076,-0.093,0.117,0.0,-0.335,0.6732047365062999
3015,-0.185,0.0,0.158,0.0,0.202,0.5156171868105257
3016,-0.316,0.086,0.044,0.0,0.703,0.7125146365541886
3017,0.0,0.0,0.0,0.0,0.087,0.4814382071519393
3018,0.0,-0.056999999999999995,0.191,0.934,0.0,0.8222137311064126
3019,0.0,-0.025000000000000022,0.0,0.881,0.0,0.6445431635158896
3020,0.0,0.048,0.0,0.0,0.886,0.5082596365805145
3021,0.179,0.144,0.243,0.688,0.023,0.7662291142451554
3022,0.0,0.0,0.0,0.668,0.0,0.445997110321095
3023,0.458,0.0,0.0,0.0,-0.042,0.08370314438385551
3024,0.373,0.0,-0.12,0.708,0.12,0.9279443921888084
3025,0.42,0.0,0.297,0.483,0.085,0.9450445826044134
3026,0.0,0.08,0.081,0.283,0.0,0.5219990025772279
3027,0.033,-0.093,0.088,0.201,0.0,0.8041455088733024
3028,0.0,0.0,0.07900000000000001,0.0,0.178,0.7066245463059213
3029,0.0,0.0,-0.052,0.0,0.332,0.4848552779746049
3030,0.0,-0.499,0.252,0.683,0.008,0.8553334081061247
3031,-0.109,0.0,0.0,0.0,0.107,0.2612196166078554
3032,-0.113,0.0,0.0,0.322,0.183,0.6537372425300336
3033,0.116,0.0,0.026,0.0,1.621,0.7983207987301109
3034,0.085,0.065,0.125,0.0,1.237,0.7899507313773166
3035,0.233,0.0,0.095,0.821,0.0,0.8436975973728046
3036,-0.038,0.042,0.013,0.819,0.0,0.8374995071290934
3037,0.712,0.8500000000000001,0.30700000000000005,0.0,0.0,0.8096720015316289
3038,-0.14,0.049,0.074,0.843,0.0,0.7378737773355343
3039,-1.22,0.064,0.0,0.0,0.041,0.8738081740271908
3040,0.0,0.019,0.054,0.0,1.676,0.6716275089237683
3041,0.0,0.022,0.042,0.0,0.56,0.6954593555795712
3042,0.534,1.252,0.0,0.0,0.013,0.6578417739256113
3043,0.18,0.101,0.193,0.621,0.0,0.6601489836797401
3044,0.755,0.0,0.203,0.0,0.083,0.6430358602518539
3045,0.0,0.048,0.012999999999999998,0.0,2.029,0.5429318987250662
3046,0.0,0.289,-0.036,0.0,0.0,0.6633585678311131
3047,0.14,0.106,0.222,0.454,0.105,0.8956969415781793
3048,0.056,0.097,0.053,0.0,0.175,0.7120962565736308
3049,0.0,0.038,0.0,0.644,1.782,0.6647875955279818
3050,-0.035,0.118,0.078,0.0,1.091,0.713308111215297
3051,0.0,-0.116,0.248,0.0,0.058,0.48604077021792813
3052,0.074,-0.04,0.0,0.172,0.0,0.30544308757056626
3053,0.0,0.08099999999999999,0.158,0.0,0.158,0.6169241858178396
3054,0.0,-0.038,0.124,0.69,0.0,0.7122858121120492
3055,0.057,0.0,0.034,0.739,0.0,0.46835784370836453
3056,0.073,-0.028999999999999998,0.113,0.0,0.0,0.3823982707193597
3057,0.0,-0.182,0.379,0.778,0.0,0.6959622440618105
3058,0.236,-0.097,-0.172,0.58,0.0,0.7132523293420334
3059,0.0,0.148,-0.133,0.654,0.0,0.7080503098250835
3060,0.0,0.0,0.017,0.575,-0.444,0.4357535067573549
3061,-0.343,0.0,0.0,0.0,0.0,0.15694066858279487
3062,0.0,0.0,0.115,0.0,0.036,0.5191093710742145
3063,0.272,0.095,0.097,0.46,0.0,0.638394777616875
3064,0.0,0.0,0.319,0.866,0.038,0.8748444848891423
3065,0.159,0.033,0.101,-0.134,0.172,0.6438117233595845
3066,0.159,-0.142,0.0,0.0,0.079,0.4215618635342915
3067,0.0,0.0,0.036,0.915,0.0,0.6464607239491725
3068,0.0,-0.10399999999999998,0.0,0.0,0.071,0.5031624545303319
3069,0.121,0.0,0.065,0.652,0.0,0.7914480461451333
3070,0.0,0.095,0.101,0.383,0.0,0.48012168130272825
3071,0.066,0.113,0.0,0.428,0.0,0.7276369529324773
3072,0.0,0.017,0.0,0.0,4.302,0.46461912486273504
3073,0.244,0.0,0.28300000000000003,0.0,0.073,0.8539229351556366
3074,0.223,0.0,0.269,0.0,0.229,0.6798531308728599
3075,0.31899999999999995,0.119,0.207,0.0,0.094,0.8298818449486449
3076,0.0,0.0,0.0,0.0,11.096,0.14628266728687978
3077,-0.175,-0.258,0.17400000000000004,0.0,0.0,0.5533773197412859
3078,-0.099,0.019,0.0,0.892,0.0,0.6695655117892314
3079,0.0,0.0,0.0,0.0,0.427,0.6232902541447161
3080,0.0,0.0,0.0,0.976,0.0,0.5809550380345883
3081,0.0,0.1,0.0,0.0,0.161,0.6868872941960493
3082,0.0,0.0,0.0,1.047,0.0,0.5757793275539044
3083,0.0,-0.068,0.0,0.767,0.0,0.5416372154515181
3084,0.0,0.096,0.347,0.0,-0.028,0.5725904610911583
3085,0.0,0.211,0.163,0.0,0.0,0.7102031488311705
3086,0.288,0.397,-0.223,0.54,0.02,0.8672972751696293
3087,0.245,0.875,0.125,0.0,0.108,0.7710897824916556
3088,0.0,-0.135,0.196,0.576,0.0,0.8613569859964214
3089,-0.476,0.231,0.0,0.964,0.0,0.7151061577113724
3090,0.0,0.039,0.012,0.0,2.721,0.5627715351544754
3091,-1.908,0.0,0.0,0.0,-0.009,0.20073381940256896
3092,0.0,0.0,0.0,0.81,0.0,0.5367741318692749
3093,0.0,0.091,0.171,0.927,0.0,0.7094006165464486
3094,0.181,0.0,0.033,0.278,0.0,0.5312715711504028
3095,-0.074,-0.027000000000000003,-0.075,0.634,0.0,0.8630663669411573
